source: ,"Table 32-10-0358-01  Area, production and farm value of potatoes",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,"Area, production and farm value of potatoes",UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1926,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,1.32,,,,2
1926,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,8039,,,,0
1926,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,159000,,,,0
1926,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,92.3,,,,1
1926,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,14676,,,,0
1926,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,1.4,,,,2
1926,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,20548,,,,0
1926,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,153500,,,,0
1926,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,64.5,,,,1
1926,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,9898,,,,0
1926,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,1.87,,,,2
1926,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,18509,,,,0
1926,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,28300,,,,0
1926,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,83.2,,,,1
1926,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,2355,,,,0
1926,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,0.93,,,,2
1926,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,2190,,,,0
1926,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,33000,,,,0
1926,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,67.6,,,,1
1926,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,2232,,,,0
1926,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,1.45,,,,2
1926,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,3236,,,,0
1926,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,22300,,,,0
1926,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,91.2,,,,1
1926,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,2033,,,,0
1926,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,1.31,,,,2
1926,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,2663,,,,0
1926,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,19900,,,,0
1926,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,97.2,,,,1
1926,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,1935,,,,0
1926,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,1.75,,,,2
1926,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,3386,,,,0
1927,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,572400,,,,0
1927,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,81.2,,,,1
1927,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,46458,,,,0
1927,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,1.17,,,,2
1927,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,54341,,,,0
1927,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,48800,,,,0
1927,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,90.5,,,,1
1927,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,4418,,,,0
1927,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,0.98,,,,2
1927,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,4330,,,,0
1927,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,31600,,,,0
1927,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,84.8,,,,1
1927,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,2680,,,,0
1927,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,1,,,,2
1927,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,2680,,,,0
1927,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,47000,,,,0
1927,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,89.4,,,,1
1927,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,4204,,,,0
1927,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,1.05,,,,2
1927,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,4414,,,,0
1927,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,162000,,,,0
1927,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,87.5,,,,1
1927,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,14175,,,,0
1927,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,1.31,,,,2
1927,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,18569,,,,0
1927,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,159900,,,,0
1927,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,58.1,,,,1
1927,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,9297,,,,0
1927,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,1.39,,,,2
1927,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,12923,,,,0
1927,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,27700,,,,0
1927,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,83.9,,,,1
1927,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,2324,,,,0
1927,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,0.81,,,,2
1927,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,1882,,,,0
1927,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,44100,,,,0
1927,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,87.3,,,,1
1927,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,3849,,,,0
1927,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,0.9,,,,2
1927,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,3464,,,,0
1927,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,31100,,,,0
1927,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,104.2,,,,1
1927,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,3241,,,,0
1927,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,1,,,,2
1927,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,3241,,,,0
1927,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,20100,,,,0
1927,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,112.9,,,,1
1927,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,2270,,,,0
1927,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,1.25,,,,2
1927,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,2838,,,,0
1928,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,599100,,,,0
1928,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,83.8,,,,1
1928,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,50195,,,,0
1928,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,0.81,,,,2
1928,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,40874,,,,0
1928,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,51900,,,,0
1928,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,110,,,,1
1928,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,5708,,,,0
1928,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,0.45,,,,2
1928,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,2569,,,,0
1928,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,30700,,,,0
1928,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,106.8,,,,1
1928,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,3280,,,,0
1928,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,0.6,,,,2
1928,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,1968,,,,0
1928,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,52200,,,,0
1928,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,129.8,,,,1
1928,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,6776,,,,0
1928,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,0.35,,,,2
1928,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,2372,,,,0
1928,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,164000,,,,0
1928,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,79.7,,,,1
1928,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,13071,,,,0
1928,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,1.04,,,,2
1928,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,13594,,,,0
1928,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,181200,,,,0
1928,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,65.5,,,,1
1928,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,11875,,,,0
1928,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,0.93,,,,2
1928,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,11044,,,,0
1928,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,31100,,,,0
1928,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,83.1,,,,1
1928,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,2585,,,,0
1928,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,0.85,,,,2
1928,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,2197,,,,0
1928,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,42800,,,,0
1928,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,71.3,,,,1
1928,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,3052,,,,0
1928,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,0.92,,,,2
1928,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,2808,,,,0
1928,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,28400,,,,0
1928,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,78.2,,,,1
1928,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,2220,,,,0
1928,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,1.03,,,,2
1928,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,2287,,,,0
1928,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,16800,,,,0
1928,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,96.9,,,,1
1928,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,1628,,,,0
1928,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,1.25,,,,2
1928,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,2035,,,,0
1929,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,543700,,,,0
1929,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,73.4,,,,1
1929,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,39930,,,,0
1929,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,1.59,,,,2
1929,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,63372,,,,0
1929,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,42500,,,,0
1929,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,89.9,,,,1
1929,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,3820,,,,0
1929,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,1.59,,,,2
1929,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,6074,,,,0
1929,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,30800,,,,0
1929,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,93.2,,,,1
1929,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,2872,,,,0
1929,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,1.37,,,,2
1929,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,3935,,,,0
1929,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,45200,,,,0
1929,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,102.8,,,,1
1929,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,4646,,,,0
1929,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,1.35,,,,2
1929,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,6272,,,,0
1929,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,162400,,,,0
1929,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,95,,,,1
1929,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,15429,,,,0
1929,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,1.28,,,,2
1929,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,19749,,,,0
1929,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,148400,,,,0
1929,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,57.2,,,,1
1929,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,8484,,,,0
1929,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,1.82,,,,2
1929,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,15441,,,,0
1929,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,30400,,,,0
1929,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,38.2,,,,1
1929,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,1161,,,,0
1929,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,2.3,,,,2
1929,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,2670,,,,0
1929,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,41600,,,,0
1929,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,27.6,,,,1
1929,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,1149,,,,0
1929,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,2.62,,,,2
1929,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,3010,,,,0
1929,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,27800,,,,0
1929,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,36.8,,,,1
1929,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,1022,,,,0
1929,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,2.66,,,,2
1929,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,2719,,,,0
1929,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,14500,,,,0
1929,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,92.9,,,,1
