source:,"Table 32-10-0119-01  Production and disposition of eggs, annual",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Production and disposition,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1956,British Columbia,2016A000259,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61080,11.6,2449,,,,0
1956,British Columbia,2016A000259,"Production of eggs, producers' use for hatching",Dozens,129,thousands,3,v61081,11.7,39,,,t,0
1956,British Columbia,2016A000259,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61128,11.9,14488,,,,0
1956,British Columbia,2016A000259,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61129,11.1,12734,,,,0
1956,British Columbia,2016A000259,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61130,11.11,614,,,,0
1956,British Columbia,2016A000259,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61131,11.12,1121,,,,0
1956,British Columbia,2016A000259,"Value of production of eggs, producers' use for hatching",Dollars,81,thousands,3,v61132,11.13,19,,,t,0
1957,Canada,2016A000011124,Average number of layers,Layers,201,thousands,3,v61001,1.1,29148,,,,0
1957,Canada,2016A000011124,Eggs per 100 layers,Eggs,132,units ,0,v61012,1.2,18299,,,,0
1957,Canada,2016A000011124,Production of eggs in shell,Dozens,129,thousands,3,v61023,1.3,439843,,,,0
1957,Canada,2016A000011124,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61083,1.9,157316,,,,0
1957,Newfoundland and Labrador,2016A000210,Average number of layers,Layers,201,thousands,3,v61003,2.1,0,,,,0
1957,Newfoundland and Labrador,2016A000210,Eggs per 100 layers,Eggs,132,units ,0,v61014,2.2,0,,,,0
1957,Newfoundland and Labrador,2016A000210,Production of eggs in shell,Dozens,129,thousands,3,v61030,2.3,0,,,,0
1957,Newfoundland and Labrador,2016A000210,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61031,2.4,0,,,,0
1957,Newfoundland and Labrador,2016A000210,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61032,2.5,0,,,,0
1957,Newfoundland and Labrador,2016A000210,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61033,2.6,0,,,,0
1957,Newfoundland and Labrador,2016A000210,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61089,2.9,0,,,,0
1957,Newfoundland and Labrador,2016A000210,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61090,2.1,0,,,,0
1957,Newfoundland and Labrador,2016A000210,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61091,2.11,0,,,,0
1957,Newfoundland and Labrador,2016A000210,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61092,2.12,0,,,,0
1957,Prince Edward Island,2016A000211,Average number of layers,Layers,201,thousands,3,v61002,3.1,372,,,,0
1957,Prince Edward Island,2016A000211,Eggs per 100 layers,Eggs,132,units ,0,v61013,3.2,16666,,,,0
1957,Prince Edward Island,2016A000211,Production of eggs in shell,Dozens,129,thousands,3,v61024,3.3,5176,,,,0
1957,Prince Edward Island,2016A000211,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61025,3.4,4413,,,,0
1957,Prince Edward Island,2016A000211,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61026,3.5,96,,,,0
1957,Prince Edward Island,2016A000211,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61027,3.6,667,,,,0
1957,Prince Edward Island,2016A000211,"Production of eggs, producers' use for hatching",Dozens,129,thousands,3,v61028,3.7,0,,,t,0
1957,Prince Edward Island,2016A000211,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61084,3.9,1638,,,,0
1957,Prince Edward Island,2016A000211,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61085,3.1,1375,,,,0
1957,Prince Edward Island,2016A000211,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61086,3.11,58,,,,0
1957,Prince Edward Island,2016A000211,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61087,3.12,205,,,,0
1957,Prince Edward Island,2016A000211,"Value of production of eggs, producers' use for hatching",Dollars,81,thousands,3,v61088,3.13,0,,,t,0
1957,Nova Scotia,2016A000212,Average number of layers,Layers,201,thousands,3,v61004,4.1,1069,,,,0
1957,Nova Scotia,2016A000212,Eggs per 100 layers,Eggs,132,units ,0,v61015,4.2,20265,,,,0
1957,Nova Scotia,2016A000212,Production of eggs in shell,Dozens,129,thousands,3,v61035,4.3,17931,,,,0
1957,Nova Scotia,2016A000212,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61036,4.4,16163,,,,0
1957,Nova Scotia,2016A000212,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61037,4.5,317,,,,0
1957,Nova Scotia,2016A000212,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61038,4.6,1450,,,,0
1957,Nova Scotia,2016A000212,"Production of eggs, producers' use for hatching",Dozens,129,thousands,3,v61039,4.7,1,,,t,0
1957,Nova Scotia,2016A000212,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61093,4.9,7826,,,,0
1957,Nova Scotia,2016A000212,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61094,4.1,7013,,,,0
1957,Nova Scotia,2016A000212,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61095,4.11,197,,,,0
1957,Nova Scotia,2016A000212,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61096,4.12,615,,,,0
1957,Nova Scotia,2016A000212,"Value of production of eggs, producers' use for hatching",Dollars,81,thousands,3,v61097,4.13,1,,,t,0
1957,New Brunswick,2016A000213,Average number of layers,Layers,201,thousands,3,v61005,5.1,507,,,,0
1957,New Brunswick,2016A000213,Eggs per 100 layers,Eggs,132,units ,0,v61016,5.2,17724,,,,0
1957,New Brunswick,2016A000213,Production of eggs in shell,Dozens,129,thousands,3,v61041,5.3,7421,,,,0
1957,New Brunswick,2016A000213,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61042,5.4,5916,,,,0
1957,New Brunswick,2016A000213,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61043,5.5,133,,,,0
1957,New Brunswick,2016A000213,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61044,5.6,1366,,,,0
1957,New Brunswick,2016A000213,"Production of eggs, producers' use for hatching",Dozens,129,thousands,3,v61045,5.7,6,,,t,0
1957,New Brunswick,2016A000213,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61098,5.9,3415,,,,0
1957,New Brunswick,2016A000213,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61099,5.1,2727,,,,0
1957,New Brunswick,2016A000213,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61100,5.11,69,,,,0
1957,New Brunswick,2016A000213,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61101,5.12,616,,,,0
1957,New Brunswick,2016A000213,"Value of production of eggs, producers' use for hatching",Dollars,81,thousands,3,v61102,5.13,3,,,t,0
1957,Quebec,2016A000224,Average number of layers,Layers,201,thousands,3,v61006,6.1,4298,,,,0
1957,Quebec,2016A000224,Eggs per 100 layers,Eggs,132,units ,0,v61017,6.2,18003,,,,0
1957,Quebec,2016A000224,Production of eggs in shell,Dozens,129,thousands,3,v61047,6.3,63850,,,,0
1957,Quebec,2016A000224,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61048,6.4,53638,,,,0
1957,Quebec,2016A000224,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61049,6.5,1294,,,,0
1957,Quebec,2016A000224,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61050,6.6,8885,,,,0
1957,Quebec,2016A000224,"Production of eggs, producers' use for hatching",Dozens,129,thousands,3,v61051,6.7,33,,,t,0
1957,Quebec,2016A000224,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61103,6.9,25555,,,,0
1957,Quebec,2016A000224,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61104,6.1,21258,,,,0
1957,Quebec,2016A000224,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61105,6.11,873,,,,0
1957,Quebec,2016A000224,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61106,6.12,3411,,,,0
1957,Quebec,2016A000224,"Value of production of eggs, producers' use for hatching",Dollars,81,thousands,3,v61107,6.13,13,,,t,0
1957,Ontario,2016A000235,Average number of layers,Layers,201,thousands,3,v61007,7.1,11621,,,,0
1957,Ontario,2016A000235,Eggs per 100 layers,Eggs,132,units ,0,v61018,7.2,19102,,,,0
1957,Ontario,2016A000235,Production of eggs in shell,Dozens,129,thousands,3,v61053,7.3,183088,,,,0
1957,Ontario,2016A000235,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61054,7.4,166360,,,,0
1957,Ontario,2016A000235,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61055,7.5,5721,,,,0
1957,Ontario,2016A000235,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61056,7.6,10967,,,,0
1957,Ontario,2016A000235,"Production of eggs, producers' use for hatching",Dozens,129,thousands,3,v61057,7.7,40,,,t,0
1957,Ontario,2016A000235,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61108,7.9,67909,,,,0
1957,Ontario,2016A000235,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61109,7.1,60700,,,,0
1957,Ontario,2016A000235,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61110,7.11,3309,,,,0
1957,Ontario,2016A000235,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61111,7.12,3887,,,,0
1957,Ontario,2016A000235,"Value of production of eggs, producers' use for hatching",Dollars,81,thousands,3,v61112,7.13,13,,,t,0
1957,Manitoba,2016A000246,Average number of layers,Layers,201,thousands,3,v61008,8.1,2437,,,,0
1957,Manitoba,2016A000246,Eggs per 100 layers,Eggs,132,units ,0,v61019,8.2,17729,,,,0
1957,Manitoba,2016A000246,Production of eggs in shell,Dozens,129,thousands,3,v61059,8.3,35897,,,,0
1957,Manitoba,2016A000246,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61060,8.4,31073,,,,0
1957,Manitoba,2016A000246,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61061,8.5,933,,,,0
1957,Manitoba,2016A000246,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61062,8.6,3881,,,,0
1957,Manitoba,2016A000246,"Production of eggs, producers' use for hatching",Dozens,129,thousands,3,v61063,8.7,10,,,t,0
1957,Manitoba,2016A000246,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61113,8.9,10882,,,,0
1957,Manitoba,2016A000246,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61114,8.1,9198,,,,0
1957,Manitoba,2016A000246,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61115,8.11,562,,,,0
1957,Manitoba,2016A000246,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61116,8.12,1119,,,,0
1957,Manitoba,2016A000246,"Value of production of eggs, producers' use for hatching",Dollars,81,thousands,3,v61117,8.13,3,,,t,0
1957,Saskatchewan,2016A000247,Average number of layers,Layers,201,thousands,3,v61009,9.1,3022,,,,0
1957,Saskatchewan,2016A000247,Eggs per 100 layers,Eggs,132,units ,0,v61020,9.2,16740,,,,0
1957,Saskatchewan,2016A000247,Production of eggs in shell,Dozens,129,thousands,3,v61065,9.3,41787,,,,0
1957,Saskatchewan,2016A000247,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61066,9.4,31881,,,,0
1957,Saskatchewan,2016A000247,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61067,9.5,739,,,,0
1957,Saskatchewan,2016A000247,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61068,9.6,9144,,,,0
1957,Saskatchewan,2016A000247,"Production of eggs, producers' use for hatching",Dozens,129,thousands,3,v61069,9.7,23,,,t,0
1957,Saskatchewan,2016A000247,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61118,9.9,11929,,,,0
1957,Saskatchewan,2016A000247,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61119,9.1,8972,,,,0
1957,Saskatchewan,2016A000247,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61120,9.11,454,,,,0
1957,Saskatchewan,2016A000247,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61121,9.12,2497,,,,0
1957,Saskatchewan,2016A000247,"Value of production of eggs, producers' use for hatching",Dollars,81,thousands,3,v61122,9.13,6,,,t,0
1957,Alberta,2016A000248,Average number of layers,Layers,201,thousands,3,v61010,10.1,3534,,,,0
1957,Alberta,2016A000248,Eggs per 100 layers,Eggs,132,units ,0,v61021,10.2,16775,,,,0
1957,Alberta,2016A000248,Production of eggs in shell,Dozens,129,thousands,3,v61071,10.3,48793,,,,0
1957,Alberta,2016A000248,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61072,10.4,39639,,,,0
1957,Alberta,2016A000248,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61073,10.5,1334,,,,0
1957,Alberta,2016A000248,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61074,10.6,7797,,,,0
1957,Alberta,2016A000248,"Production of eggs, producers' use for hatching",Dozens,129,thousands,3,v61075,10.7,23,,,t,0
1957,Alberta,2016A000248,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61123,10.9,14765,,,,0
1957,Alberta,2016A000248,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61124,10.1,11702,,,,0
1957,Alberta,2016A000248,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61125,10.11,803,,,,0
1957,Alberta,2016A000248,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61126,10.12,2254,,,,0
1957,Alberta,2016A000248,"Value of production of eggs, producers' use for hatching",Dollars,81,thousands,3,v61127,10.13,6,,,t,0
1957,British Columbia,2016A000259,Average number of layers,Layers,201,thousands,3,v61011,11.1,2288,,,,0
1957,British Columbia,2016A000259,Eggs per 100 layers,Eggs,132,units ,0,v61022,11.2,19028,,,,0
1957,British Columbia,2016A000259,Production of eggs in shell,Dozens,129,thousands,3,v61077,11.3,35900,,,,0
1957,British Columbia,2016A000259,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61078,11.4,32460,,,,0
1957,British Columbia,2016A000259,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61079,11.5,1049,,,,0
1957,British Columbia,2016A000259,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61080,11.6,2366,,,,0
1957,British Columbia,2016A000259,"Production of eggs, producers' use for hatching",Dozens,129,thousands,3,v61081,11.7,25,,,t,0
1957,British Columbia,2016A000259,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61128,11.9,13397,,,,0
1957,British Columbia,2016A000259,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61129,11.1,11882,,,,0
1957,British Columbia,2016A000259,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61130,11.11,662,,,,0
1957,British Columbia,2016A000259,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61131,11.12,844,,,,0
1957,British Columbia,2016A000259,"Value of production of eggs, producers' use for hatching",Dollars,81,thousands,3,v61132,11.13,9,,,t,0
1958,Canada,2016A000011124,Average number of layers,Layers,201,thousands,3,v61001,1.1,28561,,,,0
1958,Canada,2016A000011124,Eggs per 100 layers,Eggs,132,units ,0,v61012,1.2,18751,,,,0
1958,Canada,2016A000011124,Production of eggs in shell,Dozens,129,thousands,3,v61023,1.3,441438,,,,0
1958,Canada,2016A000011124,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61083,1.9,163125,,,,0
1958,Newfoundland and Labrador,2016A000210,Average number of layers,Layers,201,thousands,3,v61003,2.1,0,,,,0
1958,Newfoundland and Labrador,2016A000210,Eggs per 100 layers,Eggs,132,units ,0,v61014,2.2,0,,,,0
1958,Newfoundland and Labrador,2016A000210,Production of eggs in shell,Dozens,129,thousands,3,v61030,2.3,0,,,,0
1958,Newfoundland and Labrador,2016A000210,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61031,2.4,0,,,,0
1958,Newfoundland and Labrador,2016A000210,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61032,2.5,0,,,,0
1958,Newfoundland and Labrador,2016A000210,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61033,2.6,0,,,,0
1958,Newfoundland and Labrador,2016A000210,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61089,2.9,0,,,,0
1958,Newfoundland and Labrador,2016A000210,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61090,2.1,0,,,,0
1958,Newfoundland and Labrador,2016A000210,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61091,2.11,0,,,,0
1958,Newfoundland and Labrador,2016A000210,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61092,2.12,0,,,,0
1958,Prince Edward Island,2016A000211,Average number of layers,Layers,201,thousands,3,v61002,3.1,360,,,,0
1958,Prince Edward Island,2016A000211,Eggs per 100 layers,Eggs,132,units ,0,v61013,3.2,17493,,,,0
1958,Prince Edward Island,2016A000211,Production of eggs in shell,Dozens,129,thousands,3,v61024,3.3,5257,,,,0
1958,Prince Edward Island,2016A000211,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61025,3.4,4450,,,,0
